,age,team,g,gs,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,player_id,position,snaps_played,total_snaps,snap_played_percentage,def_targets,def_cmp,def_cmp_perc,def_cmp_yds,def_yds_per_cmp,def_yds_per_target,def_cmp_td,def_pass_rating,def_tgt_yds_per_att,def_air_yds,def_yac,blitzes,qb_hurry,qb_knockdown,pressures,tackles_missed,tackles_missed_pct
0,34,STL,15,15,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,29,21.0,8.0,4.0,1.0,0.0,RobbFr20,DT,,,,,,,,,,,,,,,,,,,,
1,34,SEA,16,8,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,31,18.0,13.0,8.0,4.0,0.0,WillKe98,DT,438.0,973.0,0.45,,,,,,,,,,,,,,,,,
2,34,TAM,8,8,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,12,5.0,7.0,3.0,7.0,0.0,SuhxNd99,DT,331.0,525.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,9.0,0.0,0.0
3,34,GNB,16,16,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19,15.0,4.0,1.0,0.0,0.0,PickRy20,DT,487.0,1059.0,0.46,,,,,,,,,,,,,,,,,
4,34,PIT,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.0,3.0,0.0,1.0,0.0,AluaTy99,DT,57.0,150.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,16.7
5,34,PIT,13,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,17.0,14.0,3.0,0.0,0.0,HampCa00,DT,,,,,,,,,,,,,,,,,,,,
6,34,LAC,13,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27,15.0,12.0,1.0,2.0,0.0,MebaBr99,DT,408.0,785.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,5.0,15.6
7,34,SEA,8,8,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,21,11.0,10.0,2.0,3.0,0.0,WoodAl99,DT,315.0,606.0,0.52,1.0,1.0,100.0,7.0,7.0,7.0,0.0,95.8,1.0,1.0,6.0,0.0,4.0,2.0,7.0,2.0,8.7
8,34,DEN,16,16,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,31,20.0,11.0,2.0,3.0,0.0,PekoDo20,DT,522.0,1065.0,0.49,1.0,1.0,100.0,0.0,0.0,0.0,0.0,79.2,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,11.4
9,34,DET,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,BannJu20,DT,29.0,207.0,0.14,,,,,,,,,,,,,,,,,
10,34,NYG,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7.0,2.0,1.0,6.0,0.0,RogeSh99,DT,223.0,519.0,0.43,,,,,,,,,,,,,,,,,
11,34,CAR,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14,8.0,6.0,1.0,3.0,0.0,EdwaDw20,DT,375.0,815.0,0.46,,,,,,,,,,,,,,,,,
12,34,SDG,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,BoonAl20,DT,,,,,,,,,,,,,,,,,,,,
13,34,HOU,16,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,6.0,16.0,0.0,0.0,0.0,WilfVi20,DT,561.0,1039.0,0.54,,,,,,,,,,,,,,,,,
14,34,PHI,13,9,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,17,11.0,6.0,4.0,3.0,0.0,NgatHa20,DT,368.0,856.0,0.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,-6.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,5.6
15,34,BUF,16,16,0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,41,21.0,20.0,3.0,9.0,0.0,WillKy20,DT,756.0,1112.0,0.68,,,,,,,,,,,,,,,,,
16,22,PHI,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.0,1.0,0.0,1.0,0.0,QualEl00,DT,,,,,,,,,,,,,,,,,,,,
17,22,OAK,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,1.0,0.0,0.0,0.0,EdwaMa01,DT,,,,,,,,,,,,,,,,,,,,
18,22,MIN,16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,6.0,7.0,2.0,2.0,0.0,BallCh00,DT,,,,,,,,,,,,,,,,,,,,
19,22,SDG,14,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11,7.0,4.0,0.0,2.0,0.0,PhilDa01,DT,,,,,,,,,,,,,,,,,,,,
20,22,NYJ,16,16,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,49,35.0,14.0,13.0,6.0,1.0,WilkMu00,DT,,,,,,,,,,,,,,,,,,,,
21,22,KAN,6,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6.0,1.0,0.0,0.0,0.0,SimsRy20,DT,,,,,,,,,,,,,,,,,,,,
22,22,PIT,9,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,1.0,0.0,1.0,0.0,McCuDa00,DT,63.0,525.0,0.12,,,,,,,,,,,,,,,,,
23,22,NYG,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6.0,2.0,1.0,0.0,0.0,JoseLi99,DT,,,,,,,,,,,,,,,,,,,,
24,22,WAS,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9,6.0,3.0,0.0,0.0,0.0,MontAn20,DT,,,,,,,,,,,,,,,,,,,,
25,22,MIN,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7,3.0,4.0,1.0,1.0,0.0,LyncJa00,DT,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,12.5
26,22,ARI,9,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7.0,2.0,1.0,0.0,0.0,LawrRa01,DT,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,10.0
27,22,IND,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19,9.0,10.0,1.0,1.0,0.0,NeviDr00,DT,,,,,,,,,,,,,,,,,,,,
28,22,NYG,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5.0,0.0,0.0,1.0,0.0,McInR.00,DT,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
29,22,DEN,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3.0,2.0,0.0,2.0,0.0,JackMa02,DT,113.0,942.0,0.12,,,,,,,,,,,,,,,,,
30,22,ARI,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.0,1.0,0.0,0.0,0.0,LewiJo22,DT,,,,,,,,,,,,,,,,,,,,
31,22,DAL,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,6.0,5.0,1.0,3.0,0.0,HillTr00,DT,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,6.0,35.3
32,22,CIN,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2.0,0.0,0.0,0.0,AskeMa20,DT,,,,,,,,,,,,,,,,,,,,
33,22,ARI,13,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,27,19.0,8.0,2.0,0.0,0.0,BellMa20,DT,,,,,,,,,,,,,,,,,,,,
34,22,TEN,16,15,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.5,52,39.0,13.0,7.0,6.0,0.0,CaseJu00,DT,,,,,,,,,,,,,,,,,,,,
35,22,PHI,16,7,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.5,45,38.0,7.0,11.0,0.0,0.0,PattMi20,DT,,,,,,,,,,,,,,,,,,,,
36,22,HOU,16,16,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.5,38,26.0,12.0,6.0,6.0,0.0,OkoyAm99,DT,,,,,,,,,,,,,,,,,,,,
37,22,BUF,16,7,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,43,24.0,19.0,5.0,8.0,0.0,OlivEd00,DT,,,,1.0,1.0,100.0,8.0,8.0,8.0,0.0,100.0,4.0,4.0,4.0,0.0,4.0,3.0,12.0,3.0,6.5
38,22,KAN,16,11,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,28,17.0,11.0,5.0,10.0,0.0,JoneCh09,DT,,,,,,,,,,,,,,,,,,,,
39,22,TEN,10,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,14,7.0,7.0,1.0,1.0,0.0,JohnAu01,DT,,,,,,,,,,,,,,,,,,,,
40,22,TEN,16,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37,22.0,15.0,6.0,7.0,0.0,MartMi01,DT,35.0,67.0,0.52,,,,,,,,,,,,,,,,,
41,22,TEN,16,16,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,48,34.0,14.0,6.0,0.0,0.0,StarRa20,DT,,,,,,,,,,,,,,,,,,,,
42,22,DAL,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,0.0,0.0,0.0,BohaQu00,DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,25.0
43,22,ATL,10,1,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13,8.0,5.0,2.0,0.0,0.0,WalkVa99,DT,,,,,,,,,,,,,,,,,,,,
44,22,ARI,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11,6.0,5.0,4.0,3.0,0.0,FotuLe00,DT,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,7.0,2.0,15.4
45,22,HOU,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8,5.0,3.0,4.0,4.0,0.0,CoviCh00,DT,,,,,,,,,,,,,,,,,,,,
46,22,STL,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,24,13.0,11.0,3.0,0.0,0.0,PickRy20,DT,,,,,,,,,,,,,,,,,,,,
47,22,BUF,16,16,0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,5.5,39,26.0,13.0,5.0,10.0,0.0,DareMa00,DT,787.0,1093.0,0.72,,,,,,,,,,,,,,,,,
48,22,SEA,16,8,0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,36.0,0.0,4.0,27,15.0,12.0,3.0,5.0,0.0,GreeRa01,DT,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,15.0,3.0,10.0
49,22,PHI,6,0,1,-12.0,0.0,-12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5.0,0.0,0.0,1.0,0.0,RamsLa20,DT,,,,,,,,,,,,,,,,,,,,
50,22,BUF,7,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,7.0,3.0,1.0,0.0,0.0,EdwaRo20,DT,,,,,,,,,,,,,,,,,,,,
51,22,NYJ,13,9,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.5,28,15.0,13.0,4.0,6.0,0.0,WillQu00,DT,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,11.0,3.0,9.7
52,22,BUF,15,2,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23,11.0,12.0,1.0,1.0,0.0,TrouTo00,DT,,,,,,,,,,,,,,,,,,,,
53,22,WAS,15,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14,9.0,5.0,2.0,5.0,0.0,SettTi00,DT,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,1.0,6.7
54,22,MIN,7,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,GuioLe99,DT,,,,,,,,,,,,,,,,,,,,
55,22,DET,16,2,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.5,28,17.0,11.0,4.0,0.0,0.0,CodySh20,DT,,,,,,,,,,,,,,,,,,,,
56,22,CLE,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,7.0,4.0,1.0,0.0,0.0,RubiAh99,DT,,,,,,,,,,,,,,,,,,,,
57,22,NWE,16,13,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,50,24.0,26.0,4.0,5.0,1.0,BrowMa01,DT,,,,,,,,,,,,,,,,,,,,
58,22,JAX,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,10,7.0,3.0,1.0,2.0,0.0,BennMi01,DT,,,,,,,,,,,,,,,,,,,,
59,22,NOR,9,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20,15.0,5.0,3.0,6.0,0.0,RankSh00,DT,,,,,,,,,,,,,,,,,,,,
60,22,DET,16,16,1,2.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.5,53,32.0,21.0,4.0,6.0,0.0,RobiAS00,DT,,,,,,,,,,,,,,,,,,,,
61,22,IND,16,5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,21,8.0,13.0,2.0,5.0,0.0,RidgHa00,DT,,,,,,,,,,,,,,,,,,,,
62,22,HOU,16,7,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22,7.0,15.0,2.0,2.0,0.0,ReadD.00,DT,,,,,,,,,,,,,,,,,,,,
63,22,CIN,16,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,16,10.0,6.0,3.0,14.0,0.0,AtkiGe99,DT,,,,,,,,,,,,,,,,,,,,
64,22,NYG,16,16,0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,7.0,51,30.0,21.0,8.0,12.0,0.0,HankJo00,DT,681.0,1048.0,0.65,,,,,,,,,,,,,,,,,
65,22,SEA,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,7,4.0,3.0,2.0,2.0,0.0,HillJo01,DT,64.0,237.0,0.27,,,,,,,,,,,,,,,,,
66,22,LAC,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,17,7.0,10.0,0.0,1.0,0.0,JoneJu03,DT,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,5.6
67,22,KAN,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.0,0.0,0.0,0.0,0.0,NuneRa00,DT,,,,,,,,,,,,,,,,,,,,
68,22,TAM,13,13,0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,28,22.0,6.0,7.0,12.0,0.0,McCoGe99,DT,,,,,,,,,,,,,,,,,,,,
69,22,BAL,12,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23,11.0,12.0,3.0,10.0,0.0,JernTi00,DT,304.0,800.0,0.38,,,,,,,,,,,,,,,,,
70,22,CHI,16,16,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,34,29.0,5.0,9.0,0.0,0.0,HarrTo99,DT,,,,,,,,,,,,,,,,,,,,
71,22,CAR,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,0.0,2.0,0.0,HaydNi99,DT,,,,,,,,,,,,,,,,,,,,
72,22,KAN,16,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14,11.0,3.0,0.0,3.0,0.0,McBrTu99,DT,,,,,,,,,,,,,,,,,,,,
73,22,SEA,16,10,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,29,23.0,6.0,5.0,2.0,0.0,MebaBr99,DT,,,,,,,,,,,,,,,,,,,,
74,22,NOR,14,12,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,34,26.0,8.0,2.0,0.0,0.0,SullJo23,DT,,,,,,,,,,,,,,,,,,,,
75,22,CHI,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,0.0,1.0,0.0,0.0,ScotIa20,DT,,,,,,,,,,,,,,,,,,,,
76,22,PIT,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5.0,3.0,1.0,0.0,0.0,ClanKe20,DT,,,,,,,,,,,,,,,,,,,,
77,22,KAN,15,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,8.0,3.0,0.0,0.0,0.0,TyleTa99,DT,,,,,,,,,,,,,,,,,,,,
78,22,DEN,16,5,1,-2.0,0.0,-2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,20,14.0,6.0,0.0,0.0,0.0,ThomMa99,DT,,,,,,,,,,,,,,,,,,,,
79,22,WAS,15,9,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,56,32.0,24.0,3.0,4.0,0.0,PaynDa00,DT,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,-4.0,0.0,0.0,0.0,5.0,2.0,9.0,5.0,8.2
80,22,BUF,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35,20.0,15.0,4.0,2.0,0.0,PhilHa00,DT,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
81,22,PHI,15,9,0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5.5,39,32.0,7.0,8.0,10.0,0.0,CoxxFl00,DT,509.0,979.0,0.52,,,,,,,,,,,,,,,,,
82,22,CIN,16,1,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.5,43,21.0,22.0,2.0,5.0,0.0,PekoDo20,DT,,,,,,,,,,,,,,,,,,,,
83,22,JAX,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,6.0,2.0,4.0,1.0,0.0,DayxSh00,DT,,,,,,,,,,,,,,,,,,,,
84,22,ARI,14,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,24,16.0,8.0,2.0,0.0,0.0,BryaWe20,DT,,,,,,,,,,,,,,,,,,,,
85,22,DET,16,16,0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,81,61.0,20.0,15.0,0.0,0.0,RogeSh99,DT,,,,,,,,,,,,,,,,,,,,
86,22,BUF,12,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,26,19.0,7.0,3.0,0.0,0.0,RobeTy20,DT,,,,,,,,,,,,,,,,,,,,
87,22,SFO,16,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19,14.0,5.0,3.0,10.0,0.0,ArmsAr01,DT,,,,,,,,,,,,,,,,,,,,
88,22,NWE,11,2,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10,7.0,3.0,2.0,3.0,0.0,EaslDo00,DT,262.0,749.0,0.35,,,,,,,,,,,,,,,,,
89,22,TAM,16,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,29,19.0,10.0,2.0,1.0,0.0,SpenAk00,DT,694.0,1052.0,0.66,,,,,,,,,,,,,,,,,
90,22,GNB,13,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5.0,0.0,0.0,0.0,0.0,WarrSt20,DT,,,,,,,,,,,,,,,,,,,,
91,22,BAL,13,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,5.0,8.0,0.0,0.0,0.0,CodyTe99,DT,,,,,,,,,,,,,,,,,,,,
92,22,DEN,16,16,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,40,26.0,14.0,9.0,8.0,0.0,WolfDe00,DT,901.0,1073.0,0.84,,,,,,,,,,,,,,,,,
93,22,GNB,14,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.5,14,11.0,3.0,4.0,4.0,0.0,WortJe00,DT,452.0,962.0,0.47,,,,,,,,,,,,,,,,,
94,22,IND,9,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18,12.0,6.0,2.0,2.0,0.0,GuyxLa00,DT,184.0,594.0,0.31,,,,,,,,,,,,,,,,,
95,22,STL,13,12,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,31,20.0,11.0,7.0,6.0,0.0,BrocMi00,DT,602.0,885.0,0.68,,,,,,,,,,,,,,,,,
96,22,ARI,7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4.0,4.0,0.0,0.0,0.0,FataMa20,DT,,,,,,,,,,,,,,,,,,,,
97,22,GNB,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,1.0,1.0,4.0,0.0,AdamMo00,DT,,,,,,,,,,,,,,,,,,,,
98,22,MIN,14,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.5,42,29.0,13.0,8.0,9.0,0.0,FloySh00,DT,568.0,963.0,0.59,,,,,,,,,,,,,,,,,
99,22,NYJ,16,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,46,37.0,9.0,6.0,0.0,0.0,RobeDe20,DT,,,,,,,,,,,,,,,,,,,,
100,22,ATL,9,5,1,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19,17.0,2.0,2.0,0.0,0.0,LewiTr99,DT,,,,,,,,,,,,,,,,,,,,
101,22,NWE,13,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.5,18,11.0,7.0,2.0,0.0,0.0,KlecDa20,DT,,,,,,,,,,,,,,,,,,,,
102,22,NYG,16,16,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.5,38,24.0,14.0,3.0,9.0,0.0,LawrDe03,DT,,,,3.0,3.0,100.0,12.0,4.0,4.0,0.0,83.3,-3.0,-9.0,21.0,0.0,5.0,5.0,15.0,5.0,11.6
103,22,WAS,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6.0,2.0,0.0,0.0,0.0,IoanMa01,DT,,,,,,,,,,,,,,,,,,,,
104,22,GNB,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22,15.0,7.0,1.0,0.0,0.0,MontMi20,DT,,,,,,,,,,,,,,,,,,,,
105,22,MIN,12,2,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,19,15.0,4.0,2.0,0.0,0.0,MoslC.20,DT,,,,,,,,,,,,,,,,,,,,
106,22,CAR,16,11,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,34,27.0,7.0,7.0,0.0,0.0,JenkKr00,DT,,,,,,,,,,,,,,,,,,,,
107,22,TEN,9,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12,7.0,5.0,1.0,2.0,0.0,MarkSe99,DT,,,,,,,,,,,,,,,,,,,,
108,22,TAM,15,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,34,28.0,6.0,4.0,6.0,0.0,MillRo99,DT,,,,,,,,,,,,,,,,,,,,
109,22,SFO,16,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6.0,1.0,0.0,0.0,0.0,BalmKe99,DT,,,,,,,,,,,,,,,,,,,,
110,22,CAR,10,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.5,13,5.0,8.0,2.0,4.0,0.0,ButlVe00,DT,,,,,,,,,,,,,,,,,,,,
111,22,CIN,15,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,9.0,4.0,2.0,1.0,0.0,BillAn00,DT,,,,,,,,,,,,,,,,,,,,
112,22,KAN,16,16,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,38,28.0,10.0,3.0,3.0,0.0,PoexDo00,DT,743.0,1004.0,0.74,,,,,,,,,,,,,,,,,
113,22,CHI,6,5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,18,12.0,6.0,2.0,4.0,0.0,GoldEd00,DT,,,,,,,,,,,,,,,,,,,,
114,22,NYG,16,16,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.5,44,32.0,12.0,5.0,3.0,0.0,CofiBa20,DT,,,,,,,,,,,,,,,,,,,,
115,22,ATL,10,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,21,12.0,9.0,2.0,0.0,0.0,ShroDa20,DT,,,,,,,,,,,,,,,,,,,,
116,22,BUF,15,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,21,12.0,9.0,4.0,3.0,0.0,WashAd00,DT,,,,,,,,,,,,,,,,,,,,
