player_id,position,games,gamestarts,def_int,def_int_td,pass_defended,fumbles_forced,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,Component_1,Component_2,kmeans_pca_cluster
GilbTo20,LB,68,0,0,0.0,0.0,1.0,1.0,47,39.0,8.0,1.0,3.0,-1.7891235199521707,0.13661539137830087,0
GilbUl00,LB,19,0,0,0.0,0.0,0.0,0.0,14,8.0,6.0,0.0,0.0,-2.3246512922069344,0.046852984269188505,0
GlasJo00,LB,17,0,0,0.0,0.0,0.0,0.0,11,7.0,4.0,0.0,0.0,-2.350118283445894,0.05637489222031285,0
GlenCo99,LB,19,0,0,0.0,0.0,0.0,0.0,24,19.0,5.0,0.0,0.0,-2.2988499100776316,0.029775261988797833,0
GlenJa20,LB,80,1,0,0.0,5.0,0.0,0.0,114,92.0,22.0,0.0,0.0,-1.4964333565005945,-0.2464086074793777,0
GoetTr99,LB,16,0,0,0.0,0.0,0.0,0.0,11,7.0,4.0,0.0,0.0,-2.356689655471593,0.05664148610426274,0
GoffJo99,LB,37,20,1,0.0,4.0,1.0,2.0,107,72.0,35.0,10.0,4.0,-1.301698306511097,-0.046546023717626867,0
GoldIa00,LB,115,80,4,1.0,30.0,9.0,17.0,527,436.0,91.0,43.0,7.0,3.309665677744677,-0.4692713474687246,1
GoodB.00,LB,67,43,4,0.0,12.0,2.0,1.0,251,168.0,83.0,9.0,6.0,0.052280668316993226,-0.7605275525544903,1
GoodNa00,LB,90,8,1,0.0,7.0,0.0,2.0,107,79.0,28.0,5.0,2.0,-1.1389513085681633,-0.2194900893604981,0
GoodTa99,LB,58,12,0,0.0,1.0,1.0,0.0,91,74.0,17.0,4.0,3.0,-1.5771906659934782,0.007225471473563913,0
GoodZa00,LB,33,3,0,0.0,0.0,0.0,0.0,46,32.0,14.0,7.0,1.0,-2.0054655065055824,0.04400121998619318,0
GranCi20,LB,7,0,0,0.0,0.0,0.0,0.0,4,4.0,0.0,0.0,0.0,-2.443259933358272,0.07889410467600046,0
GranLa99,LB,68,11,0,0.0,6.0,4.0,5.0,95,80.0,15.0,8.0,9.0,-1.0287942958774177,0.46420686270054606,0
GranOr20,LB,27,1,0,0.0,0.0,1.0,0.0,33,29.0,4.0,2.0,0.0,-2.1277404215650324,0.08905556932382748,0
GreeBa20,LB,65,49,0,0.0,13.0,3.0,5.0,289,200.0,89.0,15.0,0.0,0.03763428001941319,-0.3283696812353891,1
GreeCh99,LB,156,144,11,2.0,33.0,8.0,18.0,1103,762.0,341.0,62.0,42.0,7.673513930116229,-2.1409980739924652,2
GreeDr00,LB,30,23,2,1.0,4.0,0.0,2.0,184,129.0,55.0,10.0,4.0,-0.7200460512301287,-0.6155984956229479,0
GreeKh00,LB,25,6,1,0.0,1.0,1.0,0.0,44,33.0,11.0,5.0,7.0,-1.8501691884410083,0.11011019314651874,0
GreeMo20,LB,125,108,2,0.0,20.0,3.0,7.0,685,471.0,214.0,31.0,3.0,2.832017648826806,-1.3615738603639707,1
GreeRo20,LB,54,0,0,0.0,0.0,0.0,12.0,44,31.0,13.0,11.0,19.0,-1.4884845168760497,0.8930686225617783,0
GregRa00,LB,45,7,0,0.0,1.0,7.0,15.5,76,57.0,19.0,18.0,47.0,-0.5428388155283647,1.9983961364717362,0
GreiNi20,LB,98,33,1,0.0,13.0,5.0,4.0,263,206.0,57.0,21.0,1.0,0.2722690778494259,-0.16731023333463274,1
GrifSh01,LB,46,1,0,0.0,1.0,0.0,1.0,25,17.0,8.0,1.0,6.0,-2.000818900832377,0.17093737178756263,0
GrigBo20,LB,45,1,0,0.0,0.0,0.0,0.0,36,31.0,5.0,0.0,0.0,-2.086842968217767,-0.0004131732182469233,0
GrugKa00,LB,77,25,1,0.0,2.0,4.0,3.0,175,130.0,45.0,18.0,6.0,-0.5116600931564996,0.14569046876682462,0
HageBr00,LB,79,7,0,0.0,4.0,1.0,0.5,71,45.0,26.0,1.0,5.0,-1.4627686307426275,0.026306014917929586,0
HaggCl20,LB,172,104,1,0.0,24.0,16.0,46.5,520,370.0,150.0,49.0,43.0,4.574627968691142,2.324093348191898,1
HaggMa20,LB,132,35,1,1.0,3.0,8.0,9.0,293,232.0,61.0,29.0,18.0,1.2314517487238816,0.4351132883226421,1
HaglTy20,LB,50,19,1,0.0,7.0,1.0,2.0,174,126.0,48.0,6.0,2.0,-1.0151078207314572,-0.30698099548709556,0
HallAl99,LB,32,2,0,0.0,0.0,2.0,3.0,39,35.0,4.0,3.0,8.0,-1.875360887372351,0.42073093481121404,0
HallKo99,LB,61,26,0,0.0,0.0,0.0,0.0,42,35.0,7.0,0.0,0.0,-1.7660873170660503,-0.03796977598074337,0
HaroEl00,LB,61,24,0,0.0,1.0,1.0,9.0,95,65.0,30.0,16.0,20.0,-0.9728975119090331,0.7473280444299665,0
HarrCh03,LB,62,14,0,0.0,4.0,1.0,10.5,106,59.0,47.0,16.0,34.0,-0.7664551552657334,1.011553895270476,0
HarrDa99,LB,164,153,6,1.0,32.0,10.0,36.5,1110,725.0,385.0,55.0,69.0,7.707284933727913,-0.19230641079981664,2
HarrMa06,LB,23,11,0,0.0,1.0,0.0,0.0,66,39.0,27.0,3.0,0.0,-1.9656165574027464,-0.08360246481958208,0
HarrNa20,LB,100,73,4,0.0,16.0,4.0,8.5,484,349.0,135.0,36.0,8.0,1.9569028546554224,-0.7074463021976438,1
HarrNi99,LB,30,6,0,0.0,0.0,0.0,1.5,67,50.0,17.0,5.0,2.0,-1.9293293938174598,0.05829981524033781,0
HarrTy20,LB,14,0,0,0.0,0.0,0.0,0.0,3,3.0,0.0,0.0,0.0,-2.4000397644586515,0.07890378073809033,0
HartEd20,LB,77,57,1,0.0,10.0,3.0,7.0,403,280.0,123.0,25.0,1.0,0.7540928680739662,-0.49549856086032695,1
HawkA.20,LB,159,147,9,0.0,34.0,4.0,20.0,946,645.0,301.0,57.0,36.0,6.066594420656042,-1.4706298947067742,2
HayeGe20,LB,94,64,4,1.0,15.0,6.0,5.5,431,349.0,82.0,30.0,9.0,1.9044829920663153,-0.7447948594363433,1
HayeGe98,LB,101,70,6,1.0,21.0,6.0,10.0,401,313.0,88.0,48.0,21.0,2.6404777675079862,-0.4191572983265495,1
HaynMa01,LB,39,0,0,0.0,1.0,1.0,6.0,37,23.0,14.0,6.0,9.0,-1.7729629855762754,0.48944770156295736,0
HaywAd98,LB,118,13,0,0.0,5.0,0.0,1.0,176,139.0,37.0,7.0,2.0,-0.8265236679786598,-0.27278036298919983,0
HeenBe00,LB,24,5,0,0.0,1.0,1.0,2.5,55,44.0,11.0,5.0,4.0,-1.9037218070598065,0.220420068882407,0
HendE.20,LB,125,105,5,1.0,20.0,13.0,15.5,761,559.0,202.0,67.0,36.0,5.093305374849951,-0.11361478266931126,2
HendTr00,LB,54,26,0,0.0,3.0,4.0,28.5,85,59.0,26.0,25.0,57.0,-0.04319052036378017,2.488131906602131,0
HensRo99,LB,6,0,0,0.0,0.0,0.0,0.0,3,3.0,0.0,0.0,0.0,-2.452610740664239,0.08103653180968971,0
HerrWi99,LB,109,10,3,0.0,5.0,3.0,1.0,148,122.0,26.0,8.0,1.0,-0.5626109505436446,-0.32213239652857784,0
HickJo00,LB,84,81,11,1.0,31.0,4.0,9.5,586,393.0,193.0,38.0,25.0,3.7583359109155445,-1.7031982922304874,1
HighAl02,LB,23,12,1,0.0,1.0,0.0,3.5,76,42.0,34.0,9.0,12.0,-1.5898313688107288,0.21072028773286655,0
HighDo01,LB,110,107,1,0.0,17.0,2.0,25.5,533,332.0,201.0,42.0,65.0,3.0578189169732584,1.0729054010697392,1
HillHu20,LB,101,69,2,0.0,14.0,6.0,7.0,396,300.0,96.0,26.0,12.0,1.400250523666821,-0.1825464981109157,1
HillLe20,LB,97,89,0,0.0,11.0,7.0,20.0,512,379.0,133.0,41.0,18.0,2.214824988140256,0.5454880157401918,1
HitcAn00,LB,111,99,1,0.0,11.0,4.0,5.5,644,393.0,251.0,37.0,25.0,2.6532079720844197,-0.6205777815647562,1
HobsVi20,LB,80,57,3,0.0,9.0,2.0,11.0,355,246.0,109.0,22.0,23.0,0.9201289217821346,-0.053012060455412735,1
HodgAb20,LB,35,1,0,0.0,2.0,1.0,0.0,34,25.0,9.0,0.0,0.0,-2.0442915659560414,0.03591897230674902,0
HodgGe00,LB,91,36,3,1.0,9.0,1.0,3.5,332,249.0,83.0,15.0,8.0,0.630936653400058,-0.8876581609323093,1
HodgSe20,LB,63,43,0,0.0,11.0,0.0,1.0,211,164.0,47.0,8.0,0.0,-0.7097256571277546,-0.47020975387894653,0
HoguDo01,LB,32,0,0,0.0,0.0,0.0,0.0,16,13.0,3.0,0.0,0.0,-2.2396434973324557,0.04467742792937028,0
HolcCo00,LB,35,33,2,0.0,4.0,5.0,4.5,250,166.0,84.0,14.0,8.0,-0.2567484472559468,-0.05281140695406046,0
HollDe01,LB,9,2,0,0.0,0.0,0.0,2.0,26,14.0,12.0,2.0,2.0,-2.2527079919044697,0.14672549759679437,0
HollJu00,LB,34,2,0,0.0,3.0,2.0,6.0,61,40.0,21.0,5.0,8.0,-1.625339754979955,0.4405860580137926,0
HolmTy01,LB,15,0,0,0.0,0.0,0.0,1.0,9,3.0,6.0,0.0,1.0,-2.339339248085331,0.11493901410012804,0
HousJu00,LB,142,136,4,1.0,32.0,18.0,100.5,468,381.0,87.0,120.0,161.0,8.090458326537288,7.004555879214377,3
HowaMa99,LB,9,0,0,0.0,0.0,1.0,1.5,14,9.0,5.0,2.0,2.0,-2.262024840252086,0.22529556280045923,0
HowaTh20,LB,95,78,7,2.0,30.0,6.0,6.0,494,392.0,102.0,36.0,12.0,3.2594188441408143,-1.4913700179924234,1
HowaTr00,LB,24,0,0,0.0,3.0,0.0,0.0,25,21.0,4.0,0.0,0.0,-2.199365502836632,-0.008820499156182535,0
HudsKh00,LB,24,2,0,0.0,0.0,0.0,0.0,19,10.0,9.0,2.0,2.0,-2.213071546484028,0.08671169560524253,0
HuffOr20,LB,87,48,2,0.0,15.0,3.0,3.0,282,222.0,60.0,19.0,0.0,0.32986122362946774,-0.536164262507242,1
HullJo99,LB,39,1,0,0.0,0.0,1.0,0.0,25,18.0,7.0,1.0,0.0,-2.0780207596024125,0.08781465348880363,0
IngrCl20,LB,56,46,2,1.0,4.0,1.0,5.5,193,158.0,35.0,16.0,11.0,-0.12560096991755126,-0.23993748943727145,0
IrviNa00,LB,62,14,0,0.0,4.0,1.0,3.0,118,79.0,39.0,17.0,8.0,-1.0891605115920526,0.19807761684291011,0
IyieJo00,LB,53,0,0,0.0,1.0,1.0,0.0,27,23.0,4.0,1.0,0.0,-1.9722926110288492,0.07376364226167811,0
JackAl23,LB,19,1,0,0.0,0.0,0.0,0.0,26,17.0,9.0,1.0,0.0,-2.2646408788713392,0.026560783968362617,0
JackAn02,LB,13,0,0,0.0,0.0,0.0,1.0,10,8.0,2.0,3.0,1.0,-2.319033743178717,0.14433868320989243,0
JackDQ20,LB,141,140,9,2.0,42.0,7.0,19.5,1192,754.0,438.0,51.0,36.0,7.7801841647866175,-2.594571125249354,2
JackMy00,LB,80,74,3,1.0,15.0,2.0,6.5,456,302.0,154.0,19.0,16.0,1.7064990730996366,-0.9701430292561395,1
JacoLe00,LB,29,12,0,0.0,1.0,0.0,2.0,66,50.0,16.0,5.0,3.0,-1.8548179546940275,0.08437862375892441,0
JameBr20,LB,157,126,2,1.0,30.0,10.0,16.0,834,572.0,262.0,40.0,28.0,5.15788213761526,-0.7487070167162678,2
JameCo00,LB,26,14,0,0.0,1.0,2.0,0.0,104,78.0,26.0,9.0,0.0,-1.617685230356892,0.01449284905162198,0
JameRo99,LB,19,0,0,0.0,0.0,0.0,0.0,11,9.0,2.0,0.0,0.0,-2.3409614807412553,0.0592029248864193,0
JeffMa00,LB,34,0,0,0.0,0.0,0.0,0.0,16,9.0,7.0,0.0,0.0,-2.2185288705875426,0.03742179929345778,0
JenkCo20,LB,26,0,0,0.0,2.0,0.0,0.0,11,9.0,2.0,0.0,0.0,-2.251067821557621,0.032625055237106834,0
JenkJe00,LB,60,35,0,0.0,5.0,3.0,3.5,238,172.0,66.0,18.0,7.0,-0.3928288076806845,0.028795774183299525,0
JenkJo01,LB,79,62,0,0.0,8.0,7.0,24.0,205,121.0,84.0,28.0,50.0,1.0486089724175616,1.9675375519651765,1
JennAn00,LB,14,4,0,0.0,0.0,0.0,0.0,20,10.0,10.0,0.0,1.0,-2.2929223540121253,0.04776724189329114,0
JeweJo00,LB,49,30,0,0.0,8.0,1.0,3.5,217,133.0,84.0,12.0,7.0,-0.6619552188714792,-0.16319990578847482,0
JoexLe20,LB,40,1,0,0.0,0.0,0.0,0.0,46,37.0,9.0,0.0,0.0,-2.0839335928500606,-0.024560977163903916,0
JohnBr20,LB,87,16,3,0.0,14.0,1.0,3.5,224,133.0,91.0,10.0,16.0,-0.04719430457547841,-0.38950404886689216,0
JohnCl00,LB,8,0,0,0.0,0.0,0.0,0.0,11,5.0,6.0,0.0,0.0,-2.4052746903304216,0.055413016741855795,0
JohnDe25,LB,188,170,14,4.0,77.0,22.0,27.5,1171,955.0,216.0,103.0,40.0,11.43930493006199,-1.8890295230670795,2
JohnJa04,LB,49,18,0,0.0,2.0,2.0,1.0,106,80.0,26.0,7.0,1.0,-1.4081113480112384,0.03089292497794872,0
JohnLa20,LB,101,64,1,0.0,12.0,9.0,3.5,482,342.0,140.0,20.0,9.0,1.5824266398591937,-0.34599420446057694,1
JohnNi00,LB,18,3,0,0.0,0.0,0.0,0.0,22,13.0,9.0,2.0,1.0,-2.2451085476031554,0.06139005445155095,0
JohnRa01,LB,16,1,0,0.0,0.0,0.0,0.0,7,5.0,2.0,0.0,0.0,-2.3639952921109364,0.06675904430975242,0
JohnRi20,LB,32,1,0,0.0,0.0,0.0,0.0,30,18.0,12.0,0.0,0.0,-2.174996621519803,0.0025432752525162,0
JoneBr99,LB,83,36,0,0.0,7.0,3.0,10.0,263,186.0,77.0,26.0,20.0,0.22701415633629246,0.504092644055459,1
JoneDe01,LB,77,75,11,5.0,41.0,4.0,8.5,597,389.0,208.0,39.0,19.0,5.196923576835948,-2.9403852595659936,2
JoneDh20,LB,157,131,5,0.0,44.0,6.0,9.5,893,632.0,261.0,60.0,14.0,5.3738354131549375,-1.714510259854662,2
JoneEr01,LB,6,0,0,0.0,0.0,0.0,0.0,7,4.0,3.0,0.0,0.0,-2.4355140875230292,0.06849136815972269,0
JoneGr02,LB,22,5,0,0.0,0.0,0.0,0.0,31,26.0,5.0,1.0,0.0,-2.2078092857724716,0.020116296025931818,0
JoneJa05,LB,50,35,2,0.0,9.0,4.0,6.0,130,84.0,46.0,11.0,17.0,-0.4388800409826443,0.3240720773280515,0
JosuSt20,LB,4,0,0,0.0,0.0,0.0,0.0,7,6.0,1.0,0.0,0.0,-2.452642772921184,0.07238577636162886,0
JuneCa99,LB,89,73,12,2.0,26.0,2.0,1.0,504,354.0,150.0,20.0,3.0,3.0272772414062574,-2.7741103939485106,1
KacyIs20,LB,103,22,3,0.0,5.0,2.0,1.0,293,230.0,63.0,8.0,0.0,-0.102407778218291,-0.7455705781922893,0
KalaPe00,LB,41,0,0,0.0,0.0,0.0,0.0,33,17.0,16.0,0.0,0.0,-2.1073421305826825,-0.011459015092789696,0
KeglSt99,LB,35,0,0,0.0,0.0,0.0,0.0,22,18.0,4.0,0.0,0.0,-2.201259798900372,0.030942036562081016,0
KehlBr99,LB,77,5,1,0.0,1.0,0.0,1.0,128,100.0,28.0,8.0,4.0,-1.2817059568651037,-0.15102122992701983,0
KeiaFr20,LB,55,27,1,0.0,2.0,2.0,1.5,249,189.0,60.0,12.0,8.0,-0.6138930594496546,-0.1992436533427762,0
KendEr00,LB,93,89,8,2.0,44.0,4.0,12.0,723,460.0,263.0,42.0,24.0,4.840871801286438,-2.076550412906898,2
KendMy00,LB,104,91,4,0.0,30.0,7.0,19.0,548,404.0,144.0,52.0,38.0,3.456814319758477,0.28791863410487495,1
KikaHa00,LB,27,11,0,0.0,3.0,4.0,8.0,62,39.0,23.0,6.0,9.0,-1.4153509305714649,0.6559304826885333,0
KindSe99,LB,3,0,0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,-2.4650034951781175,0.09359460453554869,0
KirkCh00,LB,92,73,5,0.0,25.0,4.0,13.5,617,384.0,233.0,36.0,25.0,2.9846417318965894,-0.7947750610839103,1
KiseMi00,LB,32,10,0,0.0,3.0,1.0,0.0,87,49.0,38.0,0.0,1.0,-1.7580249020584473,-0.10997020836808104,0
KleiAJ00,LB,127,77,3,1.0,16.0,8.0,15.5,430,291.0,139.0,40.0,27.0,2.847710671697957,0.1728001225719165,1
KnigBr20,LB,31,2,0,0.0,1.0,0.0,1.5,67,51.0,16.0,2.0,0.0,-1.9901270859169304,-0.014767336432532488,0
KnigRo20,LB,48,2,0,0.0,0.0,1.0,0.0,64,53.0,11.0,2.0,0.0,-1.881830274794911,0.012795000272461814,0
KoutNi20,LB,125,3,0,0.0,1.0,1.0,1.0,168,134.0,34.0,4.0,1.0,-0.9599347879769164,-0.18092253601845304,0
KuecLu00,LB,118,118,18,1.0,66.0,7.0,12.5,1092,690.0,402.0,75.0,31.0,8.224292761531075,-3.4497755939114256,2
KwiaNi00,LB,76,34,2,0.0,12.0,6.0,7.0,286,205.0,81.0,17.0,10.0,0.4500957927111511,-0.006627334994699155,1
LaCaRy20,LB,12,0,0,0.0,0.0,0.0,0.0,10,6.0,4.0,0.0,0.0,-2.3857545788546544,0.05958369488980182,0
LaRoJo99,LB,14,0,0,0.0,0.0,0.0,0.0,6,6.0,0.0,0.0,0.0,-2.3917014586178467,0.07327628098887219,0
LandHa00,LB,56,44,2,0.0,8.0,3.0,28.0,228,144.0,84.0,36.0,62.0,1.0189702312460744,1.9598925424127183,1
LarsSp99,LB,52,11,0,0.0,0.0,0.0,0.0,40,36.0,4.0,1.0,0.0,-1.9408579031815614,-0.007565380888062384,0
LaurJa99,LB,117,115,10,0.0,35.0,1.0,16.5,871,664.0,207.0,49.0,40.0,4.940045965603558,-1.5437967050037502,2
LawsCa00,LB,51,14,0,0.0,0.0,2.0,20.0,81,49.0,32.0,19.0,83.0,-0.33767805091352926,2.580563065583877,0
LebeBe20,LB,143,113,5,0.0,29.0,13.0,24.0,500,398.0,102.0,53.0,23.0,4.068185439534207,0.5885999608464488,1
LeexDa00,LB,58,38,3,1.0,11.0,2.0,4.0,273,178.0,95.0,17.0,11.0,0.4558291652853833,-0.6570104661582645,1
LeexEl00,LB,63,6,0,0.0,2.0,2.0,1.0,97,76.0,21.0,4.0,1.0,-1.4833091568538714,0.03739022994141927,0
LeexMa01,LB,37,19,0,0.0,3.0,0.0,0.0,107,66.0,41.0,6.0,3.0,-1.5606044332190816,-0.13280015758800914,0
LeexSe99,LB,118,92,14,2.0,30.0,2.0,4.0,802,521.0,281.0,60.0,15.0,5.384339573015526,-3.1441816340299775,2
LehmTe20,LB,45,16,2,0.0,5.0,2.0,1.0,151,106.0,45.0,8.0,0.0,-1.0462845095222835,-0.3301707217899654,0
LeonDa00,LB,51,51,9,1.0,27.0,13.0,15.0,483,308.0,175.0,29.0,19.0,3.2081570688416603,-0.6406191891868374,1
LevyDe99,LB,95,86,12,2.0,33.0,2.0,3.5,638,459.0,179.0,50.0,16.0,4.293917240864147,-2.5719708336840075,2
LewiAl20,LB,52,9,1,0.0,5.0,3.0,2.0,177,137.0,40.0,5.0,2.0,-1.0204091708746879,-0.15282437407492622,0
LewiRo02,LB,8,0,0,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,-2.4422474318931098,0.08237917729152926,0
LewiTe00,LB,17,4,0,0.0,1.0,1.0,5.0,25,17.0,8.0,6.0,7.0,-1.9658918634911524,0.4467312488717088,0
LewiTr00,LB,42,4,0,0.0,0.0,1.0,1.0,32,26.0,6.0,2.0,1.0,-1.9790744890018668,0.13897077624433207,0
LoftCu99,LB,128,120,3,1.0,25.0,11.0,8.0,948,660.0,288.0,42.0,20.0,5.148618243395386,-1.4148534937812116,2
LongDa04,LB,36,13,1,0.0,8.0,2.0,0.0,135,81.0,54.0,8.0,2.0,-1.1741690848040005,-0.24487434500669958,0
MackKh00,LB,117,116,3,2.0,22.0,23.0,76.5,467,352.0,115.0,103.0,136.0,7.315523434496713,5.739645051034508,3
MaiaKa99,LB,63,25,0,0.0,5.0,5.0,4.5,164,117.0,47.0,6.0,10.0,-0.6823015282493791,0.331560998554829,0
MallWe20,LB,65,0,0,0.0,0.0,0.0,0.0,51,43.0,8.0,1.0,0.0,-1.902662900184372,-0.030170760492341075,0
MannTe00,LB,12,0,0,0.0,0.0,0.0,0.0,3,1.0,2.0,0.0,0.0,-2.4091965671632902,0.07607574807198388,0
MarsBr01,LB,74,63,2,0.0,21.0,5.0,6.5,418,306.0,112.0,28.0,9.0,1.3518917564221975,-0.4510380425531616,1
MarsTo20,LB,51,2,0,0.0,2.0,0.0,1.0,77,60.0,17.0,4.0,0.0,-1.7895796241732773,-0.05542765319057069,0
MartBl01,LB,80,76,4,0.0,22.0,4.0,13.0,686,428.0,258.0,39.0,18.0,2.9885980847532854,-0.9677149486483748,1
MartJa02,LB,53,8,0,0.0,2.0,5.0,11.5,55,34.0,21.0,12.0,22.0,-1.0017288368595212,1.1864118259933365,0
MartKa01,LB,12,6,0,0.0,0.0,0.0,1.0,25,18.0,7.0,3.0,1.0,-2.2271604576625754,0.10358275589789055,0
MataTy00,LB,87,1,1,0.0,4.0,0.0,0.0,110,81.0,29.0,0.0,0.0,-1.3841521293063435,-0.33901598135559363,0
MattCa00,LB,64,15,0,0.0,0.0,1.0,2.5,114,81.0,33.0,7.0,5.0,-1.3424958740169755,0.10355458960156587,0
MattCl99,LB,156,150,6,2.0,44.0,17.0,91.5,519,383.0,136.0,130.0,200.0,9.549294391707257,6.7221594556755715,3
MauaRe99,LB,120,108,7,0.0,22.0,6.0,4.0,607,357.0,250.0,21.0,9.0,3.1842776254403193,-1.6773414937462559,1
MaulLo00,LB,26,3,1,0.0,2.0,0.0,6.5,33,20.0,13.0,4.0,25.0,-1.6801865672799041,0.6585966872669773,0
MautMi00,LB,58,4,0,0.0,0.0,2.0,1.0,75,58.0,17.0,3.0,1.0,-1.6576558546262525,0.104913050065529,0
MayoDa00,LB,94,19,0,0.0,4.0,1.0,2.0,177,112.0,65.0,8.0,2.0,-0.8092248594942443,-0.20099204757827518,0
MayoJe99,LB,103,93,3,0.0,19.0,8.0,11.0,802,536.0,266.0,30.0,28.0,3.645290161670919,-0.7770686718927502,1
MaysJo99,LB,78,38,0,0.0,6.0,1.0,1.5,246,184.0,62.0,19.0,10.0,-0.3332390394027015,-0.12612217391720446,0
McCaCo00,LB,36,19,3,1.0,5.0,3.0,0.0,161,117.0,44.0,10.0,2.0,-0.5554323179232208,-0.5950060870616796,0
McClDa21,LB,51,0,0,0.0,0.0,1.0,0.0,42,36.0,6.0,0.0,0.0,-1.9745851441550908,0.04714734250578191,0
McClRo00,LB,65,61,4,1.0,26.0,2.0,9.5,407,288.0,119.0,35.0,21.0,1.9274785752123937,-0.6983256728526523,1
McCoMa20,LB,72,13,0,0.0,3.0,4.0,2.0,143,115.0,28.0,6.0,3.0,-1.0219122384438728,0.136251294863275,0
McCuRo20,LB,8,0,0,0.0,0.0,0.0,0.0,9,9.0,0.0,0.0,0.0,-2.422791384931233,0.06924834454335359,0
McGaTi99,LB,12,0,0,0.0,0.0,0.0,0.0,6,6.0,0.0,0.0,0.0,-2.404844202669244,0.07380946875677204,0
McInRo20,LB,124,78,4,0.0,19.0,8.0,9.0,533,371.0,162.0,21.0,24.0,2.6123750956496616,-0.41934975891975224,1
McKeTy99,LB,19,0,0,0.0,0.0,0.0,0.0,17,17.0,0.0,0.0,0.0,-2.328270810406404,0.05130914582198935,0
McKiBe00,LB,83,77,1,0.0,14.0,4.0,11.5,539,319.0,220.0,35.0,30.0,2.128333501213554,-0.07540244890358896,1
McKiSc99,LB,16,0,0,0.0,0.0,0.0,0.0,19,15.0,4.0,0.0,0.0,-2.334454173229447,0.04163482010634763,0
McMiRa02,LB,45,32,0,0.0,3.0,3.0,0.0,204,121.0,83.0,9.0,2.0,-0.8375791288922454,-0.20966605616565295,0
McRaGe99,LB,40,12,1,0.0,4.0,0.0,1.5,120,87.0,33.0,6.0,4.0,-1.43407561763792,-0.17431653645897616,0
MerrSh99,LB,75,59,1,0.0,20.0,8.0,45.5,258,196.0,62.0,55.0,50.0,2.2209944533560955,2.7363365627434835,1
MilaMa00,LB,61,45,5,0.0,23.0,2.0,7.0,304,207.0,97.0,38.0,28.0,1.1968900000364668,-0.2113378452872308,1
MillCa20,LB,39,11,0,0.0,6.0,0.0,1.0,164,111.0,53.0,6.0,3.0,-1.3449119262426161,-0.25442099150204883,0
MillCh04,LB,7,0,0,0.0,0.0,0.0,2.0,3,2.0,1.0,2.0,2.0,-2.3672965164661783,0.2103835529506833,0
MillGa00,LB,7,0,0,0.0,0.0,0.0,0.0,4,2.0,2.0,0.0,0.0,-2.439273992011514,0.0755328842419941,0
MillVo00,LB,142,142,2,1.0,21.0,26.0,110.5,509,390.0,119.0,142.0,225.0,9.408983163463564,9.55583438619131,3
MingBa00,LB,126,40,1,0.0,16.0,5.0,12.5,255,179.0,76.0,27.0,38.0,1.1355482125628609,0.8895687905466727,1
MintKe00,LB,114,49,0,0.0,7.0,1.0,6.0,330,239.0,91.0,25.0,20.0,0.5424303432547876,0.057828799056369215,1
MisiKo99,LB,84,72,0,0.0,10.0,2.0,12.0,358,258.0,100.0,37.0,22.0,1.0207548530371113,0.36501361247065556,1
MitcKa20,LB,97,86,6,1.0,25.0,6.0,13.0,492,373.0,119.0,38.0,20.0,3.0541611461504052,-0.6915976333358163,1
MitcLa20,LB,12,0,0,0.0,0.0,0.0,0.0,8,7.0,1.0,0.0,0.0,-2.397292361435328,0.06837719204029012,0
MitcMa99,LB,98,13,1,0.0,5.0,4.0,1.0,170,125.0,45.0,8.0,4.0,-0.5950856629434048,-0.07397968434842109,0
MoatAr00,LB,121,45,0,0.0,6.0,4.0,16.5,228,136.0,92.0,15.0,38.0,0.6441359989402674,1.12426614066053,1
MochDo00,LB,8,0,0,0.0,1.0,0.0,1.0,7,7.0,0.0,1.0,3.0,-2.3505380459719487,0.1673846863943717,0
MohaMi00,LB,26,2,1,0.0,6.0,0.0,0.0,72,44.0,28.0,2.0,1.0,-1.8064196484835526,-0.23869022978692622,0
MonkQu20,LB,15,0,0,0.0,0.0,0.0,0.0,9,7.0,2.0,0.0,0.0,-2.3728058394045854,0.06402096692169783,0
MoodNi00,LB,24,2,0,0.0,0.0,0.0,0.0,26,20.0,6.0,1.0,0.0,-2.2299648849344975,0.029522649972148318,0
MoorCo20,LB,10,4,0,0.0,0.0,1.0,1.0,15,11.0,4.0,1.0,0.0,-2.262220087693515,0.15419883215507615,0
MoorEd20,LB,18,3,0,0.0,2.0,0.0,0.0,36,27.0,9.0,1.0,0.0,-2.1839277514336364,-0.01813665756169275,0
MoorSi00,LB,48,29,0,0.0,2.0,4.0,7.5,218,164.0,54.0,22.0,15.0,-0.41338068223465607,0.5373524103692462,0
MoreZe20,LB,61,15,1,0.0,5.0,2.0,3.0,171,139.0,32.0,11.0,0.0,-0.932516240657534,-0.1523143956250236,0
MorgDa99,LB,59,59,5,0.0,17.0,3.0,7.0,390,284.0,106.0,18.0,0.0,0.9776959378846665,-0.9976662681840771,1
MorrAn01,LB,47,27,0,0.0,1.0,0.0,1.0,209,124.0,85.0,11.0,3.0,-1.024056544511638,-0.30488528536879933,0
MorrKi20,LB,112,95,7,0.0,21.0,6.0,6.0,734,572.0,162.0,46.0,8.0,3.532751745741849,-1.4896726100932336,1
