playerId,year,school_name,conf_abbr,class,pos,g,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td
ernest-anderson-1,1983,Oklahoma State,Big 8,,RB,12.0,148.0,631.0,4.3,3.0,5.0,30.0,6.0,0.0,153,661,4.3,3
gary-anderson-2,1979,Arkansas,SWC,,RB,11.0,77.0,438.0,5.7,1.0,19.0,173.0,9.1,1.0,96,611,6.4,2
gary-anderson-2,1980,Arkansas,SWC,,RB,11.0,97.0,561.0,5.8,3.0,23.0,153.0,6.7,0.0,120,714,6.0,3
gary-anderson-2,1981,Arkansas,SWC,,RB,11.0,121.0,616.0,5.1,1.0,26.0,263.0,10.1,3.0,147,879,6.0,4
gary-anderson-2,1982,Arkansas,SWC,,RB,11.0,97.0,384.0,4.0,5.0,26.0,486.0,18.7,4.0,123,870,7.1,9
jamal-anderson-1,1992,Utah,WAC,,RB,10.0,55.0,317.0,5.8,3.0,18.0,159.0,8.8,1.0,73,476,6.5,4
jamal-anderson-1,1993,Utah,WAC,,RB,12.0,168.0,958.0,5.7,11.0,17.0,183.0,10.8,3.0,185,1141,6.2,14
jesse-anderson-1,1987,Mississippi State,SEC,,TE,11.0,1.0,19.0,19.0,0.0,20.0,324.0,16.2,3.0,21,343,16.3,3
jesse-anderson-1,1988,Mississippi State,SEC,,RB,11.0,102.0,468.0,4.6,0.0,28.0,333.0,11.9,1.0,130,801,6.2,1
jesse-anderson-1,1989,Mississippi State,SEC,,TE,11.0,22.0,58.0,2.6,3.0,21.0,230.0,11.0,0.0,43,288,6.7,3
max-anderson-1,1965,Arizona State,WAC,,RB,10.0,41.0,172.0,4.2,1.0,1.0,17.0,17.0,1.0,42,189,4.5,2
max-anderson-1,1966,Arizona State,WAC,,RB,10.0,121.0,392.0,3.2,5.0,6.0,63.0,10.5,0.0,127,455,3.6,5
max-anderson-1,1967,Arizona State,WAC,,RB,10.0,191.0,1188.0,6.2,10.0,8.0,151.0,18.9,2.0,199,1339,6.7,12
mike-anderson-7,1998,Utah,WAC,,RB,11.0,244.0,1173.0,4.8,12.0,2.0,11.0,5.5,1.0,246,1184,4.8,13
mike-anderson-7,1999,Utah,MWC,,RB,10.0,195.0,977.0,5.0,10.0,3.0,40.0,13.3,1.0,198,1017,5.1,11
neal-anderson-1,1982,Florida,SEC,,RB,8.0,82.0,449.0,5.5,6.0,6.0,53.0,8.8,0.0,88,502,5.7,6
neal-anderson-1,1983,Florida,SEC,,RB,11.0,162.0,835.0,5.2,9.0,10.0,75.0,7.5,0.0,172,910,5.3,9
neal-anderson-1,1984,Florida,SEC,,RB,11.0,157.0,916.0,5.8,7.0,5.0,48.0,9.6,1.0,162,964,6.0,8
neal-anderson-1,1985,Florida,SEC,,RB,11.0,238.0,1034.0,4.3,8.0,25.0,349.0,14.0,1.0,263,1383,5.3,9
ottis-anderson-1,1975,Miami (FL),Ind,,RB,10.0,67.0,365.0,5.4,0.0,11.0,128.0,11.6,1.0,78,493,6.3,1
ottis-anderson-1,1976,Miami (FL),Ind,,RB,11.0,213.0,918.0,4.3,6.0,10.0,121.0,12.1,0.0,223,1039,4.7,6
ottis-anderson-1,1977,Miami (FL),Ind,,RB,11.0,187.0,782.0,4.2,1.0,20.0,243.0,12.2,3.0,207,1025,5.0,4
ottis-anderson-1,1978,Miami (FL),Ind,,RB,11.0,224.0,1266.0,5.7,8.0,14.0,47.0,3.4,1.0,238,1313,5.5,9
richie-anderson-1,1989,Penn State,Ind,,RB,11.0,16.0,77.0,4.8,1.0,,,,,16,77,4.8,1
richie-anderson-1,1991,Penn State,Ind,,RB,12.0,152.0,779.0,5.1,10.0,21.0,255.0,12.1,1.0,173,1034,6.0,11
richie-anderson-1,1992,Penn State,Ind,,RB,11.0,195.0,900.0,4.6,18.0,16.0,98.0,6.1,1.0,211,998,4.7,19
rodney-anderson-1,2015,Oklahoma,Big 12,FR,RB,2.0,1.0,5.0,5.0,0.0,0.0,0.0,,0.0,1,5,5.0,0
rodney-anderson-1,2017,Oklahoma,Big 12,SO,RB,13.0,188.0,1161.0,6.2,13.0,17.0,281.0,16.5,5.0,205,1442,7.0,18
rodney-anderson-1,2018,Oklahoma,Big 12,JR,RB,2.0,11.0,119.0,10.8,3.0,0.0,0.0,,0.0,11,119,10.8,3
taz-anderson-1,1957,Georgia Tech,SEC,,RB,10.0,21.0,91.0,4.3,0.0,2.0,18.0,9.0,0.0,23,109,4.7,0
taz-anderson-1,1959,Georgia Tech,SEC,,RB,10.0,70.0,233.0,3.3,1.0,10.0,89.0,8.9,1.0,80,322,4.0,2
taz-anderson-1,1960,Georgia Tech,SEC,,WR,10.0,,,,,11.0,151.0,13.7,1.0,11,151,13.7,1
vickey-anderson-1,1974,Oklahoma,Big 8,,RB,11.0,1.0,0.0,0.0,0.0,,,,,1,0,0.0,0
vickey-anderson-1,1977,Oklahoma,Big 8,,RB,12.0,50.0,200.0,4.0,0.0,,,,,50,200,4.0,0
vickey-anderson-1,1978,Oklahoma,Big 8,,RB,11.0,23.0,102.0,4.4,0.0,,,,,23,102,4.4,0
antonio-andrews-1,2010,Western Kentucky,Sun Belt,FR,RB,9.0,32.0,174.0,5.4,2.0,5.0,37.0,7.4,0.0,37,211,5.7,2
antonio-andrews-1,2011,Western Kentucky,Sun Belt,SO,RB,8.0,15.0,42.0,2.8,0.0,2.0,16.0,8.0,0.0,17,58,3.4,0
antonio-andrews-1,2012,Western Kentucky,Sun Belt,JR,RB,13.0,304.0,1728.0,5.7,11.0,37.0,432.0,11.7,3.0,341,2160,6.3,14
antonio-andrews-1,2013,Western Kentucky,Sun Belt,SR,RB,12.0,267.0,1730.0,6.5,16.0,41.0,478.0,11.7,0.0,308,2208,7.2,16
shawn-andrews-1,2002,Arkansas,SEC,,OL,,,,,,,,,,0,0,,0
shawn-andrews-1,2003,Arkansas,SEC,JR,OL,12.0,3.0,3.0,1.0,2.0,,,,,3,3,1.0,2
william-andrews-1,1976,Auburn,SEC,,RB,11.0,58.0,343.0,5.9,2.0,10.0,95.0,9.5,0.0,68,438,6.4,2
william-andrews-1,1977,Auburn,SEC,,RB,11.0,137.0,635.0,4.6,5.0,3.0,28.0,9.3,0.0,140,663,4.7,5
william-andrews-1,1978,Auburn,SEC,,RB,11.0,72.0,369.0,5.1,0.0,3.0,45.0,15.0,0.0,75,414,5.5,0
elmer-angsman-1,1944,Notre Dame,Ind,,RB,10.0,58.0,273.0,4.7,,,,,,58,273,4.7,0
elmer-angsman-1,1945,Notre Dame,Ind,,RB,10.0,87.0,616.0,7.1,,,,,,87,616,7.1,0
scott-ankrom-1,1984,Texas Christian,SWC,,RB,11.0,21.0,146.0,7.0,3.0,,,,,21,146,7.0,3
scott-ankrom-1,1985,Texas Christian,SWC,,QB,4.0,67.0,186.0,2.8,4.0,,,,,67,186,2.8,4
scott-ankrom-1,1986,Texas Christian,SWC,,QB,2.0,5.0,22.0,4.4,0.0,,,,,5,22,4.4,0
scott-ankrom-1,1987,Texas Christian,SWC,,QB,1.0,17.0,107.0,6.3,0.0,,,,,17,107,6.3,0
scott-ankrom-1,1988,Texas Christian,SWC,,RB,11.0,144.0,639.0,4.4,6.0,6.0,54.0,9.0,0.0,150,693,4.6,6
monte-anthony-1,1974,Nebraska,Big 8,,RB,12.0,124.0,651.0,5.3,7.0,4.0,-3.0,-0.8,0.0,128,648,5.1,7
monte-anthony-1,1975,Nebraska,Big 8,,RB,12.0,183.0,817.0,4.5,9.0,1.0,5.0,5.0,0.0,184,822,4.5,9
monte-anthony-1,1976,Nebraska,Big 8,,RB,13.0,148.0,594.0,4.0,5.0,14.0,84.0,6.0,0.0,162,678,4.2,5
monte-anthony-1,1977,Nebraska,Big 8,,RB,12.0,51.0,212.0,4.2,0.0,,,,,51,212,4.2,0
tyrone-anthony-1,1980,North Carolina,ACC,,RB,11.0,16.0,57.0,3.6,0.0,,,,,16,57,3.6,0
tyrone-anthony-1,1981,North Carolina,ACC,,RB,11.0,146.0,699.0,4.8,6.0,14.0,165.0,11.8,2.0,160,864,5.4,8
tyrone-anthony-1,1982,North Carolina,ACC,,RB,11.0,118.0,697.0,5.9,6.0,5.0,60.0,12.0,0.0,123,757,6.2,6
tyrone-anthony-1,1983,North Carolina,ACC,,RB,11.0,184.0,1063.0,5.8,7.0,16.0,138.0,8.6,0.0,200,1201,6.0,7
dri-archer-1,2009,Kent State,MAC,FR,RB,11.0,58.0,246.0,4.2,1.0,19.0,231.0,12.2,3.0,77,477,6.2,4
dri-archer-1,2010,Kent State,MAC,SO,RB,12.0,40.0,140.0,3.5,1.0,16.0,75.0,4.7,1.0,56,215,3.8,2
dri-archer-1,2012,Kent State,MAC,JR,RB,14.0,159.0,1429.0,9.0,16.0,39.0,561.0,14.4,4.0,198,1990,10.1,20
dri-archer-1,2013,Kent State,MAC,SR,RB,10.0,68.0,527.0,7.8,6.0,25.0,327.0,13.1,4.0,93,854,9.2,10
mike-archie-2,1992,Penn State,Ind,,RB,11.0,24.0,113.0,4.7,2.0,9.0,67.0,7.4,1.0,33,180,5.5,3
mike-archie-2,1993,Penn State,Big Ten,,RB,11.0,132.0,766.0,5.8,6.0,18.0,111.0,6.2,2.0,150,877,5.8,8
mike-archie-2,1994,Penn State,Big Ten,,RB,11.0,52.0,303.0,5.8,5.0,22.0,215.0,9.8,2.0,74,518,7.0,7
mike-archie-2,1995,Penn State,Big Ten,,RB,11.0,97.0,512.0,5.3,1.0,21.0,141.0,6.7,2.0,118,653,5.5,3
joe-armentrout-1,1983,Wisconsin,Big Ten,,RB,11.0,52.0,325.0,6.3,2.0,9.0,113.0,12.6,1.0,61,438,7.2,3
joe-armentrout-1,1984,Wisconsin,Big Ten,,RB,12.0,89.0,430.0,4.8,1.0,15.0,117.0,7.8,0.0,104,547,5.3,1
joe-armentrout-1,1985,Wisconsin,Big Ten,,RB,11.0,86.0,553.0,6.4,2.0,22.0,223.0,10.1,3.0,108,776,7.2,5
joe-armentrout-1,1986,Wisconsin,Big Ten,,RB,12.0,65.0,268.0,4.1,1.0,23.0,205.0,8.9,2.0,88,473,5.4,3
ryquell-armstead-1,2015,Temple,American,FR,RB,10.0,51.0,191.0,3.7,2.0,2.0,7.0,3.5,0.0,53,198,3.7,2
ryquell-armstead-1,2016,Temple,American,SO,RB,13.0,156.0,919.0,5.9,14.0,5.0,41.0,8.2,0.0,161,960,6.0,14
ryquell-armstead-1,2017,Temple,American,JR,RB,13.0,156.0,604.0,3.9,5.0,14.0,75.0,5.4,0.0,170,679,4.0,5
ryquell-armstead-1,2018,Temple,American,SR,RB,10.0,210.0,1098.0,5.2,13.0,8.0,52.0,6.5,0.0,218,1150,5.3,13
adger-armstrong-1,1975,Texas A&M,SWC,,RB,11.0,6.0,24.0,4.0,0.0,,,,,6,24,4.0,0
adger-armstrong-1,1976,Texas A&M,SWC,,RB,11.0,29.0,77.0,2.7,3.0,3.0,24.0,8.0,0.0,32,101,3.2,3
adger-armstrong-1,1977,Texas A&M,SWC,,RB,11.0,15.0,53.0,3.5,0.0,1.0,10.0,10.0,0.0,16,63,3.9,0
adger-armstrong-1,1978,Texas A&M,SWC,,RB,11.0,63.0,308.0,4.9,2.0,1.0,9.0,9.0,0.0,64,317,5.0,2
bill-armstrong-2,1973,Wake Forest,ACC,,QB,11.0,52.0,104.0,2.0,0.0,,,,,52,104,2.0,0
bill-armstrong-2,1974,Wake Forest,ACC,,QB,11.0,10.0,-6.0,-0.6,0.0,,,,,10,-6,-0.6,0
bill-armstrong-2,1976,Wake Forest,ACC,,DB,,,,,,,,,,0,0,,0
otis-armstrong-1,1970,Purdue,Big Ten,,RB,10.0,213.0,1009.0,4.7,2.0,13.0,148.0,11.4,1.0,226,1157,5.1,3
otis-armstrong-1,1971,Purdue,Big Ten,,RB,10.0,214.0,945.0,4.4,6.0,17.0,186.0,10.9,4.0,231,1131,4.9,10
otis-armstrong-1,1972,Purdue,Big Ten,,RB,11.0,243.0,1361.0,5.6,9.0,6.0,55.0,9.2,0.0,249,1416,5.7,9
jon-arnett-1,1954,USC,PCC,,RB,12.0,96.0,601.0,6.3,7.0,3.0,104.0,34.7,2.0,99,705,7.1,9
jon-arnett-1,1955,USC,PCC,,RB,10.0,141.0,672.0,4.8,11.0,6.0,154.0,25.7,3.0,147,826,5.6,14
jon-arnett-1,1956,USC,PCC,,RB,10.0,99.0,625.0,6.3,6.0,2.0,38.0,19.0,0.0,101,663,6.6,6
jj-arrington-1,2003,California,Pac-10,JR,RB,13.0,107.0,607.0,5.7,5.0,21.0,178.0,8.5,3.0,128,785,6.1,8
jj-arrington-1,2004,California,Pac-10,SR,RB,12.0,289.0,2018.0,7.0,15.0,21.0,121.0,5.8,0.0,310,2139,6.9,15
cameron-artis-payne-1,2013,Auburn,SEC,JR,RB,13.0,91.0,610.0,6.7,6.0,1.0,4.0,4.0,0.0,92,614,6.7,6
cameron-artis-payne-1,2014,Auburn,SEC,SR,RB,13.0,303.0,1608.0,5.3,13.0,13.0,147.0,11.3,0.0,316,1755,5.6,13
willie-asbury-1,1962,Kent State,MAC,,RB,9.0,21.0,53.0,2.5,2.0,,,,,21,53,2.5,2
willie-asbury-1,1963,Kent State,MAC,,RB,9.0,94.0,349.0,3.7,3.0,,,,,94,349,3.7,3
willie-asbury-1,1965,Kent State,MAC,,,10.0,238.0,998.0,4.2,6.0,1.0,8.0,8.0,0.0,239,1006,4.2,6
bj-askew-1,1999,Michigan,Big Ten,,RB,11.0,23.0,70.0,3.0,1.0,3.0,4.0,1.3,0.0,26,74,2.8,1
bj-askew-1,2000,Michigan,Big Ten,SO,RB,11.0,11.0,40.0,3.6,0.0,15.0,231.0,15.4,2.0,26,271,10.4,2
bj-askew-1,2001,Michigan,Big Ten,JR,RB,11.0,190.0,831.0,4.4,10.0,24.0,213.0,8.9,1.0,214,1044,4.9,11
bj-askew-1,2002,Michigan,Big Ten,SR,RB,13.0,110.0,568.0,5.2,6.0,36.0,280.0,7.8,1.0,146,848,5.8,7
billy-atkins-1,1955,Auburn,SEC,,RB,10.0,4.0,13.0,3.3,0.0,,,,,4,13,3.3,0
billy-atkins-1,1956,Auburn,SEC,,RB,10.0,16.0,83.0,5.2,1.0,,,,,16,83,5.2,1
billy-atkins-1,1957,Auburn,SEC,,RB,10.0,90.0,359.0,4.0,11.0,1.0,13.0,13.0,0.0,91,372,4.1,11
pervis-atkins-1,1959,New Mexico State,BIAA,,RB,10.0,130.0,971.0,7.5,13.0,22.0,301.0,13.7,3.0,152,1272,8.4,16
pervis-atkins-1,1960,New Mexico State,BIAA,,RB,10.0,65.0,611.0,9.4,2.0,26.0,468.0,18.0,6.0,91,1079,11.9,8
steve-atkins-1,1975,Maryland,ACC,,RB,11.0,87.0,491.0,5.6,7.0,,,,,87,491,5.6,7
steve-atkins-1,1976,Maryland,ACC,,RB,11.0,108.0,621.0,5.8,5.0,1.0,9.0,9.0,0.0,109,630,5.8,5
steve-atkins-1,1977,Maryland,ACC,,RB,11.0,147.0,598.0,4.1,9.0,1.0,9.0,9.0,0.0,148,607,4.1,9
steve-atkins-1,1978,Maryland,ACC,,RB,11.0,283.0,1261.0,4.5,10.0,6.0,73.0,12.2,0.0,289,1334,4.6,10
george-atkinson-iii-1,2011,Notre Dame,Ind,FR,RB,13.0,9.0,27.0,3.0,2.0,1.0,10.0,10.0,0.0,10,37,3.7,2
george-atkinson-iii-1,2012,Notre Dame,Ind,SO,RB,12.0,51.0,361.0,7.1,5.0,2.0,4.0,2.0,0.0,53,365,6.9,5
george-atkinson-iii-1,2013,Notre Dame,Ind,JR,RB,12.0,93.0,555.0,6.0,3.0,7.0,51.0,7.3,0.0,100,606,6.1,3
joe-auer-1,1961,Georgia Tech,SEC,,RB,10.0,30.0,113.0,3.8,0.0,10.0,145.0,14.5,2.0,40,258,6.5,2
joe-auer-1,1962,Georgia Tech,SEC,,RB,10.0,43.0,106.0,2.5,0.0,14.0,154.0,11.0,1.0,57,260,4.6,1
joe-auer-1,1963,Georgia Tech,SEC,,RB,10.0,59.0,257.0,4.4,1.0,12.0,145.0,12.1,0.0,71,402,5.7,1
mike-augustyniak-2,1978,Purdue,Big Ten,,RB,11.0,52.0,308.0,5.9,0.0,6.0,36.0,6.0,0.0,58,344,5.9,0
mike-augustyniak-2,1979,Purdue,Big Ten,,RB,12.0,98.0,353.0,3.6,4.0,7.0,30.0,4.3,0.0,105,383,3.6,4
cliff-austin-1,1978,Clemson,ACC,,RB,7.0,37.0,179.0,4.8,4.0,,,,,37,179,4.8,4
cliff-austin-1,1980,Clemson,ACC,,RB,10.0,26.0,72.0,2.8,0.0,1.0,-6.0,-6.0,0.0,27,66,2.4,0
cliff-austin-1,1981,Clemson,ACC,,RB,12.0,163.0,824.0,5.1,9.0,2.0,18.0,9.0,0.0,165,842,5.1,9
cliff-austin-1,1982,Clemson,ACC,,RB,11.0,197.0,1064.0,5.4,14.0,3.0,15.0,5.0,0.0,200,1079,5.4,14
darnell-autry-1,1994,Northwestern,Big Ten,,RB,11.0,120.0,556.0,4.6,1.0,7.0,83.0,11.9,0.0,127,639,5.0,1
darnell-autry-1,1995,Northwestern,Big Ten,,RB,12.0,387.0,1785.0,4.6,17.0,27.0,168.0,6.2,1.0,414,1953,4.7,18
darnell-autry-1,1996,Northwestern,Big Ten,,RB,11.0,280.0,1452.0,5.2,17.0,26.0,196.0,7.5,1.0,306,1648,5.4,18
john-avery-1,1996,Ole Miss,SEC,,RB,11.0,181.0,788.0,4.4,5.0,16.0,99.0,6.2,0.0,197,887,4.5,5
john-avery-1,1997,Ole Miss,SEC,,RB,9.0,166.0,862.0,5.2,7.0,19.0,113.0,5.9,0.0,185,975,5.3,7
rick-badanjek-1,1982,Maryland,ACC,,RB,11.0,62.0,274.0,4.4,9.0,5.0,53.0,10.6,0.0,67,327,4.9,9
rick-badanjek-1,1983,Maryland,ACC,,RB,11.0,131.0,635.0,4.8,8.0,26.0,296.0,11.4,1.0,157,931,5.9,9
rick-badanjek-1,1984,Maryland,ACC,,RB,11.0,173.0,832.0,4.8,15.0,20.0,174.0,8.7,1.0,193,1006,5.2,16
rick-badanjek-1,1985,Maryland,ACC,,RB,11.0,155.0,676.0,4.4,12.0,18.0,166.0,9.2,0.0,173,842,4.9,12
ritch-bahe-1,1972,Nebraska,Big 8,,WR,12.0,15.0,73.0,4.9,0.0,7.0,87.0,12.4,2.0,22,160,7.3,2
ritch-bahe-1,1973,Nebraska,Big 8,,RB,12.0,56.0,319.0,5.7,1.0,32.0,441.0,13.8,2.0,88,760,8.6,3
ritch-bahe-1,1974,Nebraska,Big 8,,WR,12.0,8.0,51.0,6.4,0.0,15.0,214.0,14.3,0.0,23,265,11.5,0
mark-bailey-3,1975,Long Beach State,PCAA,,RB,11.0,121.0,555.0,4.6,8.0,7.0,92.0,13.1,0.0,128,647,5.1,8
mark-bailey-3,1976,Long Beach State,PCAA,,RB,11.0,108.0,457.0,4.2,3.0,8.0,57.0,7.1,0.0,116,514,4.4,3
tom-bailey-1,1968,Florida State,Ind,,RB,10.0,116.0,570.0,4.9,2.0,21.0,209.0,10.0,1.0,137,779,5.7,3
tom-bailey-1,1969,Florida State,Ind,,RB,10.0,144.0,630.0,4.4,2.0,18.0,231.0,12.8,1.0,162,861,5.3,3
tom-bailey-1,1970,Florida State,Ind,,RB,11.0,121.0,514.0,4.2,2.0,10.0,89.0,8.9,0.0,131,603,4.6,2
al-baker-2,1986,Kentucky,SEC,,RB,11.0,15.0,64.0,4.3,0.0,,,,,15,64,4.3,0
al-baker-2,1988,Kentucky,SEC,,RB,11.0,89.0,373.0,4.2,5.0,5.0,34.0,6.8,0.0,94,407,4.3,5
al-baker-2,1989,Kentucky,SEC,,RB,10.0,72.0,210.0,2.9,0.0,2.0,32.0,16.0,1.0,74,242,3.3,1
al-baker-2,1990,Kentucky,SEC,,RB,11.0,170.0,780.0,4.6,10.0,35.0,317.0,9.1,2.0,205,1097,5.4,12
art-baker-2,1958,Syracuse,Ind,,RB,10.0,70.0,312.0,4.5,2.0,4.0,42.0,10.5,1.0,74,354,4.8,3
art-baker-2,1959,Syracuse,Ind,,RB,11.0,100.0,507.0,5.1,,3.0,43.0,14.3,2.0,103,550,5.3,2
art-baker-2,1960,Syracuse,Ind,,RB,9.0,82.0,390.0,4.8,1.0,3.0,13.0,4.3,0.0,85,403,4.7,1
david-baker-1,1956,Oklahoma,Big 7,,RB,10.0,60.0,263.0,4.4,4.0,3.0,33.0,11.0,0.0,63,296,4.7,4
david-baker-1,1957,Oklahoma,Big 7,,QB,11.0,96.0,346.0,3.6,5.0,1.0,29.0,29.0,1.0,97,375,3.9,6
david-baker-1,1958,Oklahoma,Big 7,,QB,10.0,119.0,339.0,2.8,4.0,,,,,119,339,2.8,4
edwin-baker-1,2009,Michigan State,Big Ten,FR,RB,8.0,85.0,427.0,5.0,1.0,7.0,43.0,6.1,0.0,92,470,5.1,1
edwin-baker-1,2010,Michigan State,Big Ten,SO,RB,13.0,207.0,1201.0,5.8,13.0,3.0,22.0,7.3,0.0,210,1223,5.8,13
edwin-baker-1,2011,Michigan State,Big Ten,JR,RB,14.0,170.0,665.0,3.9,5.0,5.0,60.0,12.0,1.0,175,725,4.1,6
keith-baker-1,1975,Texas A&M,SWC,,QB,11.0,20.0,53.0,2.7,1.0,,,,,20,53,2.7,1
keith-baker-1,1976,Texas A&M,SWC,,QB,11.0,23.0,135.0,5.9,1.0,,,,,23,135,5.9,1
keith-baker-1,1977,Texas Southern,SWAC,,QB,11.0,156.0,518.0,3.3,9.0,,,,,156,518,3.3,9
tony-baker-1,1964,Iowa State,Big 8,,RB,10.0,99.0,403.0,4.1,,6.0,76.0,12.7,,105,479,4.6,0
tony-baker-1,1965,Iowa State,Big 8,,RB,10.0,64.0,278.0,4.3,,,,,,64,278,4.3,0
tony-baker-2,1982,East Carolina,Ind,,RB,10.0,126.0,827.0,6.6,4.0,5.0,12.0,2.4,0.0,131,839,6.4,4
tony-baker-2,1983,East Carolina,Ind,,RB,11.0,116.0,534.0,4.6,5.0,3.0,19.0,6.3,0.0,119,553,4.6,5
tony-baker-2,1984,East Carolina,Ind,,RB,11.0,124.0,513.0,4.1,1.0,2.0,16.0,8.0,0.0,126,529,4.2,1
tony-baker-2,1985,East Carolina,Ind,,RB,11.0,197.0,951.0,4.8,3.0,9.0,117.0,13.0,0.0,206,1068,5.2,3
jim-bakken-1,1959,Wisconsin,Big Ten,,QB,10.0,50.0,55.0,1.1,1.0,,,,,50,55,1.1,1
jim-bakken-1,1960,Wisconsin,Big Ten,,QB,9.0,15.0,21.0,1.4,0.0,,,,,15,21,1.4,0
jim-bakken-1,1961,Wisconsin,Big Ten,,RB,9.0,9.0,15.0,1.7,1.0,,,,,9,15,1.7,1
lou-baldacci-1,1953,Michigan,Big Ten,,QB,9.0,22.0,2.0,0.1,2.0,,,,,22,2,0.1,2
lou-baldacci-1,1954,Michigan,Big Ten,,QB,9.0,46.0,152.0,3.3,,8.0,211.0,26.4,,54,363,6.7,0
lou-baldacci-1,1955,Michigan,Big Ten,,RB,9.0,69.0,218.0,3.2,4.0,,,,,69,218,3.2,4
bob-baldwin-1,1964,Clemson,ACC,,RB,10.0,60.0,214.0,3.6,0.0,,,,,60,214,3.6,0
randy-baldwin-1,1989,Ole Miss,SEC,,RB,11.0,107.0,642.0,6.0,9.0,22.0,170.0,7.7,1.0,129,812,6.3,10
randy-baldwin-1,1990,Ole Miss,SEC,,RB,11.0,163.0,970.0,6.0,11.0,14.0,137.0,9.8,2.0,177,1107,6.3,13
eric-ball-1,1984,UCLA,Pac-10,,RB,11.0,1.0,4.0,4.0,0.0,,,,,1,4,4.0,0
eric-ball-1,1985,UCLA,Pac-10,,RB,12.0,122.0,703.0,5.8,11.0,5.0,17.0,3.4,0.0,127,720,5.7,11
eric-ball-1,1986,UCLA,Pac-10,,RB,12.0,31.0,120.0,3.9,2.0,,,,,31,120,3.9,2
eric-ball-1,1987,UCLA,Pac-10,,RB,12.0,81.0,373.0,4.6,7.0,2.0,29.0,14.5,0.0,83,402,4.8,7
eric-ball-1,1988,UCLA,Pac-10,,RB,12.0,166.0,784.0,4.7,6.0,9.0,63.0,7.0,0.0,175,847,4.8,6
lance-ball-1,2004,Maryland,ACC,FR,RB,4.0,4.0,1.0,0.3,0.0,,,,,4,1,0.3,0
lance-ball-1,2005,Maryland,ACC,SO,RB,11.0,189.0,903.0,4.8,6.0,18.0,153.0,8.5,0.0,207,1056,5.1,6
lance-ball-1,2006,Maryland,ACC,JR,RB,13.0,174.0,815.0,4.7,8.0,11.0,60.0,5.5,0.0,185,875,4.7,8
lance-ball-1,2007,Maryland,ACC,SR,RB,13.0,182.0,768.0,4.2,12.0,18.0,88.0,4.9,0.0,200,856,4.3,12
montee-ball-1,2009,Wisconsin,Big Ten,FR,RB,9.0,98.0,391.0,4.0,4.0,9.0,92.0,10.2,0.0,107,483,4.5,4
montee-ball-1,2010,Wisconsin,Big Ten,SO,RB,12.0,163.0,996.0,6.1,18.0,16.0,128.0,8.0,0.0,179,1124,6.3,18
montee-ball-1,2011,Wisconsin,Big Ten,JR,RB,14.0,307.0,1923.0,6.3,33.0,24.0,306.0,12.8,6.0,331,2229,6.7,39
montee-ball-1,2012,Wisconsin,Big Ten,SR,RB,14.0,356.0,1830.0,5.1,22.0,10.0,72.0,7.2,0.0,366,1902,5.2,22
howard-ballage-1,1976,Colorado,Big 8,,RB,12.0,23.0,93.0,4.0,1.0,3.0,22.0,7.3,0.0,26,115,4.4,1
howard-ballage-1,1977,Colorado,Big 8,,RB,11.0,87.0,462.0,5.3,6.0,6.0,86.0,14.3,0.0,93,548,5.9,6
howard-ballage-1,1978,Colorado,Big 8,,WR,11.0,1.0,-1.0,-1.0,0.0,7.0,77.0,11.0,0.0,8,76,9.5,0
kalen-ballage-1,2014,Arizona State,Pac-12,FR,RB,11.0,42.0,126.0,3.0,3.0,6.0,64.0,10.7,1.0,48,190,4.0,4
kalen-ballage-1,2015,Arizona State,Pac-12,SO,RB,10.0,125.0,653.0,5.2,4.0,12.0,60.0,5.0,0.0,137,713,5.2,4
kalen-ballage-1,2016,Arizona State,Pac-12,JR,RB,12.0,126.0,536.0,4.3,14.0,44.0,469.0,10.7,1.0,170,1005,5.9,15
kalen-ballage-1,2017,Arizona State,Pac-12,SR,RB,13.0,157.0,669.0,4.3,6.0,20.0,91.0,4.6,0.0,177,760,4.3,6
vick-ballard-1,2010,Mississippi State,SEC,JR,RB,12.0,186.0,968.0,5.2,19.0,10.0,106.0,10.6,1.0,196,1074,5.5,20
vick-ballard-1,2011,Mississippi State,SEC,SR,RB,13.0,193.0,1189.0,6.2,10.0,20.0,187.0,9.4,1.0,213,1376,6.5,11
gary-ballman-1,1959,Michigan State,Big Ten,,RB,9.0,69.0,244.0,3.5,3.0,4.0,83.0,20.8,2.0,73,327,4.5,5
gary-ballman-1,1960,Michigan State,Big Ten,,RB,9.0,51.0,295.0,5.8,4.0,2.0,15.0,7.5,0.0,53,310,5.8,4
gary-ballman-1,1961,Michigan State,Big Ten,,RB,9.0,50.0,276.0,5.5,3.0,7.0,69.0,9.9,0.0,57,345,6.1,3
pete-banaszak-1,1963,Miami (FL),Ind,,RB,10.0,97.0,461.0,4.8,2.0,18.0,201.0,11.2,1.0,115,662,5.8,3
pete-banaszak-1,1964,Miami (FL),Ind,,RB,10.0,55.0,173.0,3.1,3.0,9.0,90.0,10.0,1.0,64,263,4.1,4
pete-banaszak-1,1965,Miami (FL),Ind,,RB,10.0,111.0,473.0,4.3,4.0,8.0,65.0,8.1,1.0,119,538,4.5,5
